id,tweet,tweet_cleaned,nouns,verbs,adjectives,positive,negative,sentiment
2447,YOOOOOOOOO i'm actually so hyped for this movie,YOOOOOOOOO ' actually hype movie,3,0,0,0,0,Positive
2447,YOOOOOOOOOO i'm currently so hyped for this movie,yoooooooooo ' currently hype movie,2,0,0,0,0,Positive
2447,YOOOOOOOOOO when i'm not actually so hyped for all this little movie,yoooooooooo ' actually hype little movie,1,1,1,0,0,Positive
2447,YOOOOOOOOOO i'm actually so hyped for that guy,yoooooooooo ' actually hype guy,2,0,0,0,0,Positive
2448,Bc all those games are okay this borderlands is the best of its kind,Bc game okay borderland good kind,2,0,2,3,0,Positive
2448,"Bc all these games are fine, this border country is the best of its kind.","Bc game fine , border country good kind .",5,0,2,3,0,Positive
2448,BBC: All of these games are good this year and are the best of their kind.,BBC : game good year good kind .,3,0,2,3,0,Positive
2448,Bc all those games are okay this borderlands is probably best of its kind,Bc game okay borderland probably well kind,1,0,2,3,0,Positive
2448,Bc all those games are okay this is borderlands... is the best region of its kind,Bc game okay borderland ... good region kind,3,0,2,3,0,Positive
2448,think all those games are okay this borderlands is the best of its good,think game okay borderland well good,1,1,1,3,0,Positive
2449,"Modern Warfare For $38, Borderlands 3 For $20, And More Great Game Deals (PS4, Xbox One, Switch) unsorted.co/modern-warfare… https://t.co/2n68qoJKhU","Modern Warfare $ 38 , Borderlands 3 $ 20 , Great Game deal ( PS4 , Xbox One , Switch )",1,0,0,1,1,Neutral
2449,"Modern Warfare for $38, Borderlands 3 for $20 and other great games (PS4, Xbox One, Switch) unsorted.co / modern-warfare... https: / / t.co / 2n68qoJKhU","Modern Warfare $ 38 , Borderlands 3 $ 20 great game ( PS4 , Xbox One , Switch ) unsorted.co / modern - warfare ... https : / / .co / 2n68qojkhu",3,0,2,1,2,Neutral
2449,"Modern Warfare for $38, Borderlands 3 for $20, And More Great Game Deals (PS4, Xbox One, Swift) unsorteco / modern-warfare...","Modern Warfare $ 38 , Borderlands 3 $ 20 , Great Game deal ( PS4 , Xbox One , Swift ) unsorteco / modern - warfare ...",2,0,1,2,2,Neutral
2449,"Modern Warfare Not $38, Borderlands For For $20, All More Great Game Gear (PS4, Xbox One, Switch) unsorted.co/modern-warfare… https://t.co/2n68qoJKhU]","Modern Warfare $ 38 , borderland $ 20 , Great Game Gear ( PS4 , Xbox One , Switch ) ]",0,1,0,1,1,Neutral
2449,"Modern Warfare 11 For $ 38, Borderlands 3 For $ 20, 200 And More Great Nintendo Game Group Deals ( PS4, Xbox One, Nintendo Switch ) also unsorted. See co / w modern - warfare database … https://t.co/2n68qoJKhU ]","Modern Warfare 11 $ 38 , Borderlands 3 $ 20 , 200 Great Nintendo Game Group deal ( PS4 , Xbox One , Nintendo Switch ) also unsorted . see co / w modern - warfare database … ]",3,1,2,1,2,Neutral
2449,"Modern Warfare For $38, Borderlands Online For $20, And More Great Good Deals (PS4, Compact Multi, Switch) now.co/modern-warfare... at]","Modern Warfare $ 38 , Borderlands Online $ 20 , Great Good deal ( PS4 , Compact Multi , Switch ) ... ]",2,0,1,2,1,Neutral
2450,The next one is Borderlands: The Handsome Collection. You're welcome,next one borderland : Handsome Collection . ' welcome,1,0,1,2,0,Positive
2450,Next is Borderlands: The Handsome Collection. You are welcome.,next borderland : Handsome Collection . welcome .,1,0,1,2,0,Positive
2450,Next up is Borderlands: The Handsome Council.,next borderland : Handsome Council .,1,0,1,1,0,Positive
2450,The next one is Borderlands: Best Handsome Collection. You're welcome,next one borderland : Best Handsome Collection . ' welcome,1,0,1,3,0,Positive
2450,The next short one is Borderlands : For The True Handsome Collection. You're welcome,next short one borderland : true Handsome Collection . ' welcome,1,0,2,3,0,Positive
2450,The second one is Borderlands: The Handsome Collection. How're welcome,second one borderland : Handsome Collection . ' welcome,1,0,1,2,0,Positive
2451,I disagree. Psycho Krieg and the Fantastic Fustercluck is a wonderful end to the borderlands 3 dlc line that focuses on a fan favorite character and gives long lasting players closure on some very big questions of Krieg’s character and memorable set pieces players interact with.,disagree . psycho Krieg Fantastic Fustercluck wonderful end borderland 3 dlc line focus fan favorite character give long last player closure big question Krieg ' character memorable set piece player interact .,15,3,5,4,1,Positive
2451,"Psycho Krieg and the Fantastic Fustercluck is a wonderful conclusion to the Borderlands 3 dlc line, which focuses on a fan favorite character and offers long-lasting players a conclusion on some very big issues of the character of war and memorable set pieces with which players interact.","psycho Krieg Fantastic Fustercluck wonderful conclusion borderland 3 dlc line , focus fan favorite character offer long - last player conclusion big issue character war memorable set piece player interact .",15,3,5,4,1,Positive
2451,"""Psycho and Ostik Fusterkluck"" is the perfect conclusion to the ""Borderlands 3"" line, which focuses on the fans ""favorite character and gives the players the opportunity to close for a long time some very important questions about's character and the memorable scenery with which the players interact.",""" Psycho Ostik Fusterkluck "" perfect conclusion "" Borderlands 3 "" line , focus fan "" favorite character give player opportunity close long time important question ' character memorable scenery player interact .",12,2,6,5,0,Positive
2451,I disagree. Psycho Krieg vs the Fantastic Fustercluck is a wonderful end game the borderlands 3 dlc line that focuses on a fan favorite character and gives long lasting players closure on some very big questions of primary character and memorable set character players play with.,disagree . psycho Krieg vs Fantastic Fustercluck wonderful end game borderland 3 dlc line focus fan favorite character give long last player closure big question primary character memorable set character player play .,15,4,6,5,1,Positive
2451,I seriously disagree. The Psycho Krieg and the Very Fantastic Fustercluck story is a wonderful end to the borderlands 3 dlc book line that focuses on a fan favorite character and gives long game lasting players closure on some very big questions of both Krieg ’ s character and the memorable set in pieces players always interact with.,seriously disagree . Psycho Krieg Fantastic Fustercluck story wonderful end borderland 3 dlc book line focus fan favorite character give long game last player closure big question Krieg ' character memorable set piece player always interact .,17,4,6,4,2,Positive
2451,not disagree. Klaus Krieg and the Fantastic Fustercluck have a wonderful end to the borderlands 3 dlc line that focuses on this fan favorite character and gives little range satisfying closure on several very big questions of that character and memorable set pieces players interact with.,disagree . Klaus Krieg Fantastic Fustercluck wonderful end borderland 3 dlc line focus fan favorite character give little range satisfy closure several big question character memorable set piece player interact .,15,3,6,5,1,Positive
2452,I hate this algorithm,hate algorithm,0,1,0,0,1,Negative
2452,I hate this algorithm,hate algorithm,0,1,0,0,1,Negative
2452,I Hate This Alma Mater,hate Alma mater,1,1,0,0,1,Negative
2452,I hate your algorithm,hate algorithm,0,1,0,0,1,Negative
2452,I hate this stupid algorithm,hate stupid algorithm,0,1,1,0,2,Negative
2452,to hate this algorithm,hate algorithm,0,1,0,0,1,Negative
2453,"This April patch + mini DLC for Borderlands 3 is amazing. The events, the new difficulty modifiers, the ramp up in gear stats, all combine to make the game fresh yet again.","April patch + mini DLC Borderlands 3 amazing . event , new difficulty modifier , ramp gear stat , combine make game fresh yet .",9,2,3,2,1,Positive
2453,"This April patch + mini DLC for Borderlands 3 is amazing, the events, the new difficulty modifiers, the extra gear stats make the game fresh once again.","April patch + mini DLC Borderlands 3 amazing , event , new difficulty modifier , extra gear stat make game fresh .",8,1,4,2,1,Positive
2453,The April patch + mini DLC for Borderlands 3 is amazing.,April patch + mini DLC Borderlands 3 amazing .,2,0,1,1,0,Positive
2453,"This April patch + mini DLC for Borderlands 3 is amazing. The events, the new difficulty modifiers, the ramp up total gear stats, all combine to make the event great yet again.","April patch + mini DLC Borderlands 3 amazing . event , new difficulty modifier , ramp total gear stat , combine make event great yet .",9,2,4,2,1,Positive
2453,"This latest April patch + mini DLC for Ultimate Borderlands Online 3 is amazing. The story events, the brand new level difficulty modifiers, the ramp to up power in gear stats, all combine to make the game fresh yet again.","late April patch + mini DLC Ultimate Borderlands Online 3 amazing . story event , brand new level difficulty modifier , ramp power gear stat , combine make game fresh yet .",12,2,5,2,1,Positive
2453,"The April patch + mini DLC for Borderlands 3 is amazing. The events, the new difficulty modifiers, the ramp up<unk> gear stats, and combine a make my game fresh fun again.","April patch + mini DLC Borderlands 3 amazing . event , new difficulty modifier , ramp < unk > gear stat , combine make game fresh fun .",9,2,3,3,1,Positive
2454,"Hey guys! @Optus appears to have had an accident just as the stream was getting good! As an apology I'll be back tomorrow for MORE borderlands! Once again, big apologies, no idea what happened!  ","hey guy ! @Optus appear accident stream get good ! apology ' back tomorrow borderland ! , big apology , idea happen !",8,3,2,3,1,Positive
2454,"Hi guys! @ Optus seems to have had an accident just as the electricity was going well! As an excuse I'll be back tomorrow for MORE border countries! Again, big apologies, no idea what happened!","hi guy ! @ Optus seem accident electricity go well ! excuse ' back tomorrow border country ! , big apology , idea happen !",8,4,1,3,1,Positive
2454,"Hey guys! @ Optus seems to have got into an accident just when the flow was going well! As an apology I'll be back tomorrow for MORE border lands! Once again, a big apology, I have no idea what happened!","hey guy ! @ Optus seems get accident flow go well ! apology ' back tomorrow border land ! , big apology , idea happen !",9,4,2,3,1,Positive
2454,"Hey guys! @Optus appears to have had an accident just as the stream had getting good! As an operator will be reporting tomorrow for MORE borderlands! Once again, big apologies, no idea what happened!","hey guy ! @Optus appear accident stream get good ! operator report tomorrow borderland ! , big apology , idea happen !",8,3,2,2,1,Positive
2454,"Hey guys! @Optus appears to have had an accident just as the blood stream was getting as good! Now As an apology I's ll be back tomorrow for US MORE The borderlands! But Once again, big apologies, though no idea what exactly happened!","hey guy ! @Optus appear accident blood stream get good ! apology ' back tomorrow US borderland ! , big apology , though idea exactly happen !",10,3,2,3,1,Positive
2454,"<unk> guys! @Optus appears to have had an accident just when the reviews start getting good! After an apology I'll be back tomorrow for MORE borderlands! Once again, my apologies, no idea what exactly!","< unk > guy ! @Optus appear accident review start get good ! apology ' back tomorrow borderland ! , apology , idea exactly !",8,3,1,3,1,Positive
2455,Big hearty congratulations to my @PlayApex @Respawn @CallofDuty @Borderlands @DestinyTheGame families on your @BAFTAGames nominations!!! Wooohoooo!!!!,big hearty congratulation @PlayApex @Respawn @CallofDuty @Borderlands @DestinyTheGame family @baftagame nomination ! ! ! Wooohoooo ! ! ! !,4,1,2,1,0,Positive
2455,Congratulations to my @ PlayApex @ Respawn @ CallofDuty @ Borderlands @ DestinyTheGame families on your @ BAFTAGames nominations!!! Wooohoooo!!!,congratulation @ PlayApex @ Respawn @ callofduty @ Borderlands @ DestinyTheGame family @ BAFTAGames nomination ! ! ! Wooohoooo ! ! !,4,0,0,1,0,Positive
2455,Big heartfelt congratulations to my @ PlayApex @ Respawn @ CfDuty @ Borderlands @ DestinyTheGame on your @ BAFTAGames!!! Woooooooo!!!,big heartfelt congratulation @ PlayApex @ Respawn @ cfduty @ Borderlands @ DestinyTheGame @ BAFTAGames ! ! ! Woooooooo ! ! !,4,0,2,2,0,Positive
2455,Big special congratulations to my fellow @PlayApex @Respawn @CallofDuty @Borderlands families on your @DestinyTheGame<unk> Wooohoooo!!!!,big special congratulation fellow @PlayApex @Respawn @CallofDuty @Borderlands family @DestinyTheGame < unk > Wooohoooo ! ! ! !,1,1,2,2,0,Positive
2455,Big night hearty congratulations for to having my @PlayApex campaign @Respawn project @CallofDuty @Borderlands @DestinyTheGame Distinguished families putting on your numerous @BAFTAGames Foundation nominations!!! Wooohoooo!!!!,big night hearty congratulation @PlayApex campaign @Respawn project @CallofDuty @borderland @DestinyTheGame distinguished family put numerous @baftagame Foundation nomination ! ! ! Wooohoooo ! ! ! !,5,2,3,1,0,Positive
2455,Big Strong congratulations to my<unk> parents @PlayApex @Respawn adoptive families and your various nominations!!! Wooohoooo!!!!,big Strong congratulation < unk > parent @PlayApex @Respawn adoptive family various nomination ! ! ! Wooohoooo ! ! ! !,4,0,3,2,0,Positive
2456,"Hey borderlands mutuals fam, sorry I've not been interacting as directly and playing games as much as I had been but I love ya'll too so much. Thank you for reminding me fandom isn't just a giant cesspool. Thank you for having such cute characters to look forward to seeing and--","hey borderland mutual fam , sorry ' interact directly play game much love ya ' much . thank remind fandom ' giant cesspool . thank cute character look forward seeing --",5,5,7,5,1,Neutral
2456,"Hey borderlands mutuals fam, sorry, I didn't interact and play games as directly as I was, but I love you too much. Thank you for reminding me that fandom is not just a huge cesspool. Thank you for having such nice characters to look forward to.","hey borderland mutual fam , sorry , ' interact play game directly , love much . thank remind fandom huge cesspool . thank nice character look forward .",7,4,4,6,1,Neutral
2456,"Hey borderlands mutuals fam, sorry I've not been interacting as directly and playing games as much as I had but I love ya'll too much. Thank you for reminding me fandom is not just a giant cesspool. Thank you for having such cute characters to look forward to see and--","hey borderland mutual fam , sorry ' interact directly play game much love ya ' much . thank remind fandom giant cesspool . thank cute character look forward see --",6,5,7,5,1,Neutral
2456,"Hey borderlands mutuals fam, sorry I've not been interacting as directly and playing games as much as I had been but did love ya'll too so much. Thank you for telling me fandom isn't just this giant cesspool. Thank you for posting such amazing content to look forward to seeing and--","hey borderland mutual fam , sorry ' interact directly play game much love ya ' much . thank tell fandom ' giant cesspool . thank post amazing content look forward seeing --",8,6,6,5,1,Neutral
2456,"Lee Hey borderlands mutuals fam, sorry I've not been interacting as directly and or playing games as fun much as I had really been but I really love ya'll too so much. Thank you for reminding me fandom game isn't just a giant time cesspool. I Thank you for having such cute little characters to look much forward to seeing and - -","Lee hey borderland mutual fam , sorry ' interact directly play game fun much really really love ya ' much . thank remind fandom game ' giant time cesspool . thank cute little character look much forward see - -",10,5,7,6,1,Neutral
2456,"great borderlands mutuals fam, sorry I've not been interacting as directly and playing not as hard if I had been but I love ya'll too so much. Thank you for reminding me fandom isn't just a global cesspool. thanks for<unk> having more awesome characters to look forward to seeing and--","great borderland mutual fam , sorry ' interact directly play hard love ya ' much . thank remind fandom ' global cesspool . thank < unk > awesome character look forward seeing --",5,3,7,6,2,Neutral
2457,Stupid 19-year-olds who write bad poetry need to get away from the computer and talk to real people who don't believe in vampires.,stupid 19 - year - old write bad poetry need get away computer talk real people ' believe vampire .,6,3,4,0,2,Irrelevant
2457,Stupid 19-year-olds who write bad poetry need to get off the computer and talk to real people who don't believe in vampires.,stupid 19 - year - old write bad poetry need get computer talk real people ' believe vampire .,6,3,4,0,2,Irrelevant
2457,Stupid 19-year-olds who write bad poems need to get away from the computer and talk to real people who don't believe in omnipotence.,stupid 19 - year - old write bad poem need get away computer talk real people ' believe omnipotence .,8,2,4,0,2,Irrelevant
2457,Stupid 19-year-olds who write bad poetry need to get away behind the computer and talk like real parents who don't believe in vampires.,stupid 19 - year - old write bad poetry need get away behind computer talk like real parent ' believe vampire .,6,3,4,1,2,Irrelevant
2457,Stupid 19 - year - olds who write bad poetry need you to first get clean away from using the computer and really talk to real people who don't believe deeply in vampires.,stupid 19 - year - old write bad poetry need first get clean away use computer really talk real people ' believe deeply vampire .,4,5,6,1,2,Irrelevant
2457,Stupid 19-year-olds and write terrible poetry need to get away from the computer and report to real people they don't believe in vampires.,stupid 19 - year - old write terrible poetry need get away computer report real people ' believe vampire .,6,2,5,0,2,Irrelevant
2458,"Borderlands 3: Guns, Love, And Tentacles: 10 Best New Legendary Weapons, Ranked ift.tt/2Xj2rmu  ","borderland 3 : gun , Love , Tentacles : 10 Best New Legendary Weapons , Ranked",1,1,0,2,2,Neutral
2458,"Borderlands 3: Weapons, Love and Tentacles: 10 best new legendary weapons, rank ift.tt / 2Xj2rmu","borderland 3 : weapon , Love Tentacles : 10 good new legendary weapon , rank ift.tt / 2xj2rmu",2,1,3,2,2,Neutral
2458,"Borderlands 3: Get, Love, And Tentacles: 10 Best New Legendary Weapons, Ranked i.tt / 2Xj2r.com","borderland 3 : get , Love , Tentacles : 10 Best New Legendary Weapons , Ranked .tt / 2xj2r.com",0,2,0,2,1,Neutral
2458,"Borderlands 2018: Guns, Love, And Tentacles: 10 Great New Legendary Weapons, Ranked live.tt/2Xj2rmu","borderland 2018 : Guns , Love , Tentacles : 10 Great New Legendary Weapons , Ranked",1,0,0,2,1,Neutral
2458,"10 Borderlands 3 : Black Guns, Blind Love, Words And Tentacles : 2010 10 Best New Legendary Assault Weapons, Ranked ift. tt / 2Xj2rmu","10 borderland 3 : Black Guns , Blind Love , word Tentacles : 2010 10 Best New Legendary Assault Weapons , Ranked ift . tt / 2xj2rmu",4,0,0,2,3,Neutral
2458,"Borderlands With Guns, Metal, And Tentacles: 10 En<unk> Secret Weapons, Ranked ift.tt/2Xj2rmu","Borderlands Guns , Metal , Tentacles : 10 En < unk > Secret Weapons , Ranked",0,1,0,0,1,Neutral
2459,best borderlands character :y pic.twitter.com/XR9P3UrsqG,good borderland character :,2,0,1,1,0,Positive
2459,Best border character: y pic.twitter.com / XR9P3UrsqG,good border character : / xr9p3ursqg,2,0,1,1,0,Positive
2459,best borderlands character: y pic.wikipedia.org / XR9P3UrsqG,good borderland character : / xr9p3ursqg,2,0,1,1,0,Positive
2459,best borderlands character :y pic.twitter.com/XR9P3UrsqG,good borderland character :,2,0,1,1,0,Positive
2459,see best borderlands character :y pic.twitter.com/XR9P3UrsqG,see good borderland character :,2,1,1,1,0,Positive
2459,<unk>,< unk >,0,1,0,0,0,Positive
2460,My 4 fave games are Minecraft. Borderlands 2.Forza horizon 4. Lego star wars,4 fave game Minecraft . Borderlands 2.Forza horizon 4 . Lego star war,3,0,1,1,1,Positive
2460,My 4 favorite games are Minecraft. Borderlands 2.Forza Horizon 4. Lego Star Wars,4 favorite game Minecraft . Borderlands 2.Forza Horizon 4 . Lego Star Wars,1,0,1,1,1,Positive
2460,My 4 favorite games are Minecraft. Borderlands 2.Forza h4. Lego star wars,4 favorite game Minecraft . Borderlands 2.Forza h4 . Lego star war,4,0,1,1,1,Positive
2460,My 4 fave games are Minecraft. Borderlands 2.Forza Tournament 4. Lego star wars,4 fave game Minecraft . Borderlands 2.Forza Tournament 4 . Lego star war,2,0,1,1,1,Positive
2460,2 My favourite 4 fave games are Minecraft. Borderlands EP 2. The Forza horizon 4. Lego star wars,2 favourite 4 fave game Minecraft . borderland EP 2 . Forza horizon 4 . Lego star war,4,0,2,1,1,Positive
2460,screen 4 fave titles are Minecraft. Borderlands 2.Forza horizon 4. Lego star 4,screen 4 fave title Minecraft . Borderlands 2.Forza horizon 4 . Lego star 4,4,0,1,1,0,Positive
2461,I feel like I accomplished something here even though in reality all I did was suffer and die . . .  ,feel like accomplish something even though reality suffer die . . .,2,3,0,2,2,Positive
2461,"I have the feeling that I have achieved something here, when in reality I have only suffered and died...","feel achieve something , reality suffer die ...",2,3,0,0,2,Positive
2461,"I feel like I've spilled something here, when in fact all I've done is suffer and die...","feel like ' spill something , fact ' done suffer die ...",3,3,0,1,2,Positive
2461,I feel like I accomplished something here even though in reality all I felt was fuck and die...,feel like accomplish something even though reality feel fuck die ...,2,4,0,2,2,Positive
2461,I feel like I accomplished something here even though now in my reality seemingly all I did here was suffer and die...,feel like accomplish something even though reality seemingly suffer die ...,2,3,0,2,2,Positive
2461,I feel like I accomplished something beautiful and though in reality most I did was suffer and die...,feel like accomplish something beautiful though reality suffer die ...,2,3,1,3,2,Positive
2462,"Messed up downloading the new borderlands 3 dlc yet again. Assume the update was the patch and dlc, but like the previous dlc even with the season pass it has to be manually added from ps store and downloaded","mess download new borderland 3 dlc yet . assume update patch dlc , like previous dlc even season pass manually add ps store download",9,2,2,1,1,Neutral
2462,"Suppose the update was the patch and the dlc, but like the previous dlc it has to be added and downloaded manually from the ps store even with the season card.","suppose update patch dlc , like previous dlc add download manually ps store even season card .",6,2,1,1,0,Neutral
2462,"Suppose that the update was a patch and a patch, but, as in the previous case, even with a subscription, it has to be manually added from the store and downloaded","suppose update patch patch , , previous case , even subscription , manually add store download",5,2,1,0,0,Neutral
2462,"Messed up downloading the new borderlands 3 dlc yet again. Assume the update is the patch and dlc, but like the previous one even with the season pass this has to be immediately added from ps store and downloaded","mess download new borderland 3 dlc yet . assume update patch dlc , like previous one even season pass immediately add ps store download",8,2,2,1,1,Neutral
2462,"Messed up downloading the new borderlands 3 dlc update yet again. Assume the update never was the patch and dlc, but feels like doing the whole previous dlc even with getting the final season to pass it now has to be manually added later from ps store and downloaded","mess download new borderland 3 dlc update yet . assume update never patch dlc , feel like whole previous dlc even get final season pass manually add later ps store download",8,5,4,1,1,Neutral
2462,"Messed up downloading completely new borderlands as dlc yet again. Assume the update was the patch and dlc, but like any 3 dlc even with the conditional pass patch has eventually be manually added from ps store and made","mess download completely new borderland dlc yet . assume update patch dlc , like 3 dlc even conditional pass patch eventually manually add ps store make",8,4,2,1,1,Neutral
2463,Hey @Borderlands i cant access the new dlc. I can start the mission but then nothing. I have my game on epic,hey @borderland can not access new dlc . start mission nothing . game epic,3,2,1,0,0,Negative
2463,"Hey @ Borderlands I can not access the new dlc. I can start the mission, but then nothing. I put my game on epic","hey @ borderland access new dlc . start mission , nothing . put game epic",5,3,1,0,0,Negative
2463,Hey @ Borderlands i cant access the new Focus. I can start the mission but then nothing. I have my game on epic,hey @ Borderlands can not access new Focus . start mission nothing . game epic,3,2,1,0,0,Negative
2463,Hey @Borderlands u cant access the console dlc. I can start the mission but then nothing. I have my game on epic,hey @borderlands u can not access console dlc . start mission nothing . game epic,5,2,0,0,0,Negative
2463,Hey @Borderlands i cant access me the four new dlc. I still can start the mission quickly but then nothing. now I have hit my game on epic,hey @borderland can not access four new dlc . still start mission quickly nothing . hit game epic,4,3,1,0,0,Negative
2463,played @Borderlands i have access the new dlc. I can open the mission but then nothing. You have my game on epic,play @borderland access new dlc . open mission nothing . game epic,4,1,2,1,0,Negative
2464,I’ve done nothing but play borderlands 3 for the last 13 hours and I’m still not done. I STARTED AT CHAPTER 8 AND IM ONLY ON 20. this game is unnecessarily long.,' do nothing play borderland 3 last 13 hour ' still do . start CHAPTER 8 IM 20 . game unnecessarily long .,4,3,1,1,0,Neutral
2464,I haven't done anything other than play Borderlands 3 for the last 13 hours and I'm still not done. I START AT CHAPTER 8 and ONLY ON THE 20th. This game is unnecessarily long.,' do anything play Borderlands 3 last 13 hour ' still do . START CHAPTER 8 20th . game unnecessarily long .,3,2,1,1,0,Neutral
2464,I've been playing Borderlands 3 for the last 13 hours and still haven't finished.,' play Borderlands 3 last 13 hour still ' finish .,2,1,1,1,0,Neutral
2464,I’ve done nothing but play borderlands 3 shit the last 13 hours and I’m still not done. I STOP AT CHAPTER 7 AND IM DEAD ON 20. this game is unnecessarily long.,' do nothing play borderland 3 shit last 13 hour ' still do . stop chapter 7 IM dead 20 . game unnecessarily long .,5,4,2,1,3,Neutral
2464,I I ’ ve done nothing but to play borderlands 3 times for the last 13 hours already and I ’ m still not even done. I STARTED AT CHAPTER 8 AND IM ONLY ON February 20. Like this game is just unnecessarily damned long.,' do nothing play borderland 3 time last 13 hour already ' still even do . start CHAPTER 8 IM February 20 . like game unnecessarily damn long .,5,3,1,2,1,Neutral
2464,I’ve done nothing but play borderlands 3 for the last 13 years that I’m still fucking moving. I STARTED AT CHAPTER 8 AND IM ONLY ON YOUR. this letter is unnecessarily long.,' do nothing play borderland 3 last 13 year ' still fucking move . start CHAPTER 8 IM . letter unnecessarily long .,6,3,1,1,0,Neutral
2465,Pretty Happy with this! I made these sub badges for my friend @4eyeGaming for his twitch! Go check him out! He has started streaming Borderlands 3 recently but he is a variety streamer! twitch.tv/4eyegaming .  https://t.co/BoRwkMSzRs,Pretty Happy ! make sub badge friend @4eyegaming twitch ! go check ! start stream Borderlands 3 recently variety streamer ! .,9,3,1,3,0,Irrelevant
2465,"Pretty happy with it! I made these sub-badges for my friend @ 4eyeGaming for his Twitch! Check it out! He recently started streaming Borderlands 3, but he's a streamer of diversity! twitch.tv / 4eyegaming. https: / / t.co / BoRwkMSzRs","pretty happy ! make sub - badge friend @ 4eyegaming twitch ! check ! recently start stream Borderlands 3 , ' streamer diversity ! twitch.tv / 4eyegaming . https : / / .co / BoRwkMSzRs",8,3,1,3,0,Irrelevant
2465,Pretty Happy with this! I made these subbids for my friend @ 4eGaming for his Human Rights! Go check it out! He has streaming Borderlands 3 recently but he is a variety streets!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Pretty Happy ! make subbid friend @ 4egaming Human Rights ! go check ! stream Borderlands 3 recently variety street ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,4,3,2,3,0,Irrelevant
2465,Pretty Happy with this! I made these sub badges for my friend RhandlerR for his twitch! Go check him out! He has started streaming Borderlands 3 recently but he is a variety streamer! twitch.tv/4eyegaming .  RhttpR],Pretty Happy ! make sub badge friend RhandlerR twitch ! go check ! start stream Borderlands 3 recently variety streamer ! . rhttpr ],8,4,1,3,0,Irrelevant
2465,i Pretty Happy with this! I made these sub badges for my friend RhandlerR for his twitch! Go check him out! He has started streaming Borderlands 3 recently but he is a variety streamer! twitch.tv/4eyegaming .  RhttpR],Pretty Happy ! make sub badge friend RhandlerR twitch ! go check ! start stream Borderlands 3 recently variety streamer ! . rhttpr ],8,4,1,3,0,Irrelevant
2466,I am here... With Samsung that is full of homeworks. Away from ps4 and Samsung that won't play fort. And have 1700... Want psycho. Will get him. I am borderlands and Overwatch fan and he is Psycho and Junkratt,... Samsung full homework . away ps4 Samsung ' play fort . 1700 ... want psycho . get . borderland overwatch fan Psycho Junkratt,5,4,1,3,0,Positive
2466,"I'm here... with Samsung, that's full of homework. Away from PS4 and Samsung that won't continue to play. And have 1700... want Psycho. Will get him. I'm a frontier commuter and Overwatch fan and he's Psycho and Junkratt","' ... Samsung , ' full homework . away PS4 Samsung ' continue play . 1700 ... want Psycho . get . ' frontier commuter Overwatch fan ' Psycho Junkratt",5,3,1,3,0,Positive
2466,"I'm here... With Samsung, which is full of home affairs. Away from F4 and Samsung that won't play fort. And have 1700... Want psycho. Want him. I am borderlands and Overwatch fan and he is Psycho and Jratt","' ... Samsung , full home affair . away F4 Samsung ' play fort . 1700 ... want psycho . want . borderland overwatch fan Psycho Jratt",4,4,1,4,0,Positive
2466,I am here... With Samsung that is full of homeworks. Away from ps4 and Samsung that we play fort. And have 1700... Want psycho. Will get paid. I am borderlands and Overwatch s and he is Psycho... Awesome,... Samsung full homework . away ps4 Samsung play fort . 1700 ... want psycho . get pay . borderland overwatch psycho ... awesome,6,3,2,3,1,Positive
2466,Now I am happy here... With Samsung that is full lots of homeworks. Be Away from ps4 and of Samsung that is won't the play fort. And have the 1700... Want psycho. Will get him. I am borderlands and Overwatch and fan and he said is Psycho and Junkratt,happy ... Samsung full lot homework . away ps4 Samsung ' play fort . 1700 ... want psycho . get . borderland overwatch fan say Psycho Junkratt,6,5,2,4,0,Positive
2466,I am here... and Samsung like is full fucking homeworks. Phone from ps4 and Samsung that has't play fort. will have 1700... Want psycho. Will have me. I am borderlands and Overwatch fan and this is Psycho and Junkratt,... Samsung like full fucking homework . phone ps4 Samsung ' play fort . 1700 ... want psycho . . borderland overwatch fan Psycho Junkratt,6,2,2,4,0,Positive
2467,As amazing as this is.... It's been out for MONTHS.... . Please.. . PLEASE.. . Tell us about the Ascension Bluff DOOR.. . It's been A YEAR.,amazing .... ' MONTHS .... . please .. . please .. . tell we Ascension Bluff DOOR .. . ' YEAR .,2,1,1,3,0,Positive
2467,s been out for months.... Please... PLEASE... Tell us about the Ascension Bluff Door... It has been a YEAR.,month .... please ... please ... tell we Ascension Bluff Door ... year .,2,1,0,2,0,Positive
2467,As amazing as it may be... It was for MONTHS... Please... PLEASE... Tell us about the Ascension of the Bluff Door... It has been a YEAR.,amazing may ... MONTHS ... please ... please ... tell we Ascension Bluff Door ... year .,1,1,1,3,0,Positive
